Measures Filter,Date of Last Report ,Cumulative Incidence (c),Country or Subregion,Deaths,EW,Imported,Confirmed,Last_Report,Last Epidemiological Week Reported (a),Total Cases (b),Year,Population x 1000
706,12/30/2017,613.91,Aruba,,23,,617,12/30/2017,23,706,2017,115
444,12/30/2017,7.14,Nicaragua,,23,,,12/30/2017,23,444,2017,6218
1454,12/30/2017,35.47,Panama,,23,,183,12/30/2017,23,"1,454",2017,4099
75,12/30/2017,1.1,Paraguay,,23,,2,12/30/2017,23,75,2017,6811
5361,12/30/2017,16.67,Peru,,23,,513,12/30/2017,23,"5,361",2017,32165
4,12/30/2017,7.55,Saint Kitts and Nevis,,23,,0,12/30/2017,23,4,2017,53
12,12/30/2017,70.59,Anguilla,,23,,4,12/30/2017,23,12,2017,17
0,12/30/2017,0,Saint Lucia,0,23,,0,12/30/2017,23,0,2017,165
9,12/30/2017,1.6,Suriname,,23,,1,12/30/2017,23,9,2017,563
28,12/30/2017,52.83,Turks and Caicos Islands,,23,,1,12/30/2017,23,28,2017,53
0,10/7/2017,0,Uruguay,0,23,0,,10/7/2017,23,0,2017,3457
,2/24/2018,,French Guiana,,23,,,2/24/2018,-,,2017,283
,4/11/2020,,El Salvador,,23,,,4/11/2020,-,,2017,6378
,12/30/2017,,United States of America,,23,,,12/30/2017,-,,2017,324460
,2/17/2018,,Guadeloupe,,23,,,2/17/2018,-,,2017,450
,12/31/2016,,Trinidad and Tobago,,23,,,12/31/2016,-,,2017,1369
,2/17/2018,,Martinique,,23,,,2/17/2018,-,,2017,385
,4/4/2020,,Venezuela,,23,,,4/4/2020,-,,2017,31977
,12/30/2017,,Cuba,,23,,,12/30/2017,-,,2017,11485
,12/31/2016,,Antigua and Barbuda,,23,,,12/31/2016,-,,2017,95
29,12/30/2017,9.93,Barbados,,24,,2,12/30/2017,24,29,2017,292
1460,12/30/2017,13.21,Bolivia,0,24,,583,12/30/2017,24,"1,460",2017,11052
24798,12/30/2017,11.85,Brazil,,24,,"7,882",12/30/2017,24,"24,798",2017,209288
17,12/30/2017,29.31,Cayman Islands,,24,,0,12/30/2017,24,17,2017,58
157,12/30/2017,5.43,Jamaica,,24,,0,12/30/2017,24,157,2017,2890
397,12/30/2017,2.35,Guatemala,,24,,93,12/30/2017,24,397,2017,16914
120,12/30/2017,1.3,Honduras,,24,,4,12/30/2017,24,120,2017,9265
7,12/30/2017,6.25,Grenada,,24,,6,12/30/2017,24,7,2017,112
0,12/30/2017,0,Dominica,,24,,0,12/30/2017,24,0,2017,74
9,12/30/2017,0.08,Dominican Republic,,24,,0,12/30/2017,24,9,2017,10767
2810,12/30/2017,16.9,Ecuador,,24,,"1,923",12/30/2017,24,"2,810",2017,16625
1310,12/30/2017,2.67,Colombia,,24,,3,12/30/2017,24,"1,310",2017,49066
1085,12/30/2017,22.12,Costa Rica,,24,,"1,085",12/30/2017,24,"1,085",2017,4906
0,12/30/2017,0,Virgin Islands (UK),,24,,0,12/30/2017,24,0,2017,35
0,12/30/2017,0,Canada,0,24,0,,12/30/2017,24,0,2017,0
897,12/30/2017,239.2,Belize,,24,,153,12/30/2017,24,897,2017,375
74,12/30/2017,18.73,Bahamas,,24,,0,12/30/2017,24,74,2017,395
638,12/30/2017,1.44,Argentina,,24,,250,12/30/2017,24,638,2017,44271
416,12/30/2017,277.33,Curaçao,,24,,140,12/30/2017,24,416,2017,150
344,12/30/2017,0.27,Mexico,,24,,344,12/30/2017,24,344,2017,129163
2,12/30/2017,40,Montserrat,,24,,0,12/30/2017,24,2,2017,5
706,12/30/2017,613.91,Aruba,,24,,617,12/30/2017,24,706,2017,115
456,12/30/2017,7.33,Nicaragua,,24,,5,12/30/2017,24,456,2017,6218
1538,12/30/2017,37.52,Panama,,24,,195,12/30/2017,24,"1,538",2017,4099
75,12/30/2017,1.1,Paraguay,,24,,2,12/30/2017,24,75,2017,6811
5361,12/30/2017,16.67,Peru,,24,,513,12/30/2017,24,"5,361",2017,32165
4,12/30/2017,7.55,Saint Kitts and Nevis,,24,,0,12/30/2017,24,4,2017,53
12,12/30/2017,70.59,Anguilla,,24,,4,12/30/2017,24,12,2017,17
0,12/30/2017,0,Saint Lucia,0,24,,0,12/30/2017,24,0,2017,165
9,12/30/2017,1.6,Suriname,,24,,1,12/30/2017,24,9,2017,563
28,12/30/2017,52.83,Turks and Caicos Islands,,24,,1,12/30/2017,24,28,2017,53
0,10/7/2017,0,Uruguay,0,24,0,,10/7/2017,24,0,2017,3457
,2/24/2018,,French Guiana,,24,,,2/24/2018,-,,2017,283
,4/11/2020,,El Salvador,,24,,,4/11/2020,-,,2017,6378
,12/30/2017,,United States of America,,24,,,12/30/2017,-,,2017,324460
,2/17/2018,,Guadeloupe,,24,,,2/17/2018,-,,2017,450
,12/31/2016,,Trinidad and Tobago,,24,,,12/31/2016,-,,2017,1369
,2/17/2018,,Martinique,,24,,,2/17/2018,-,,2017,385
,4/4/2020,,Venezuela,,24,,,4/4/2020,-,,2017,31977
,12/30/2017,,Cuba,,24,,,12/30/2017,-,,2017,11485
,12/31/2016,,Antigua and Barbuda,,24,,,12/31/2016,-,,2017,95
29,12/30/2017,9.93,Barbados,,25,,2,12/30/2017,25,29,2017,292
1468,12/30/2017,13.28,Bolivia,0,25,,583,12/30/2017,25,"1,468",2017,11052
25314,12/30/2017,12.1,Brazil,,25,,"8,007",12/30/2017,25,"25,314",2017,209288
17,12/30/2017,29.31,Cayman Islands,,25,,0,12/30/2017,25,17,2017,58
157,12/30/2017,5.43,Jamaica,,25,,0,12/30/2017,25,157,2017,2890
406,12/30/2017,2.4,Guatemala,,25,,96,12/30/2017,25,406,2017,16914
120,12/30/2017,1.3,Honduras,,25,,4,12/30/2017,25,120,2017,9265
7,12/30/2017,6.25,Grenada,,25,,6,12/30/2017,25,7,2017,112
0,12/30/2017,0,Dominica,,25,,0,12/30/2017,25,0,2017,74
9,12/30/2017,0.08,Dominican Republic,,25,,0,12/30/2017,25,9,2017,10767
2914,12/30/2017,17.53,Ecuador,,25,,"1,990",12/30/2017,25,"2,914",2017,16625
1346,12/30/2017,2.74,Colombia,,25,,3,12/30/2017,25,"1,346",2017,49066
1144,12/30/2017,23.32,Costa Rica,,25,,"1,144",12/30/2017,25,"1,144",2017,4906
0,12/30/2017,0,Virgin Islands (UK),,25,,0,12/30/2017,25,0,2017,35
0,12/30/2017,0,Canada,0,25,0,,12/30/2017,25,0,2017,0
932,12/30/2017,248.53,Belize,,25,,157,12/30/2017,25,932,2017,375
75,12/30/2017,18.99,Bahamas,,25,,0,12/30/2017,25,75,2017,395
655,12/30/2017,1.48,Argentina,,25,,250,12/30/2017,25,655,2017,44271
416,12/30/2017,277.33,Curaçao,,25,,140,12/30/2017,25,416,2017,150
388,12/30/2017,0.3,Mexico,,25,,388,12/30/2017,25,388,2017,129163
2,12/30/2017,40,Montserrat,,25,,0,12/30/2017,25,2,2017,5
706,12/30/2017,613.91,Aruba,,25,,617,12/30/2017,25,706,2017,115
474,12/30/2017,7.62,Nicaragua,,25,,,12/30/2017,25,474,2017,6218
1602,12/30/2017,39.08,Panama,,25,,201,12/30/2017,25,"1,602",2017,4099
76,12/30/2017,1.12,Paraguay,,25,,2,12/30/2017,25,76,2017,6811
5361,12/30/2017,16.67,Peru,,25,,513,12/30/2017,25,"5,361",2017,32165
4,12/30/2017,7.55,Saint Kitts and Nevis,,25,,0,12/30/2017,25,4,2017,53
12,12/30/2017,70.59,Anguilla,,25,,4,12/30/2017,25,12,2017,17
0,12/30/2017,0,Saint Lucia,0,25,,0,12/30/2017,25,0,2017,165
9,12/30/2017,1.6,Suriname,,25,,1,12/30/2017,25,9,2017,563
28,12/30/2017,52.83,Turks and Caicos Islands,,25,,1,12/30/2017,25,28,2017,53
0,10/7/2017,0,Uruguay,0,25,0,,10/7/2017,25,0,2017,3457
,2/24/2018,,French Guiana,,25,,,2/24/2018,-,,2017,283
,4/11/2020,,El Salvador,,25,,,4/11/2020,-,,2017,6378
,12/30/2017,,United States of America,,25,,,12/30/2017,-,,2017,324460
,2/17/2018,,Guadeloupe,,25,,,2/17/2018,-,,2017,450
,12/31/2016,,Trinidad and Tobago,,25,,,12/31/2016,-,,2017,1369
,2/17/2018,,Martinique,,25,,,2/17/2018,-,,2017,385
,4/4/2020,,Venezuela,,25,,,4/4/2020,-,,2017,31977
,12/30/2017,,Cuba,,25,,,12/30/2017,-,,2017,11485
,12/31/2016,,Antigua and Barbuda,,25,,,12/31/2016,-,,2017,95
29,12/30/2017,9.93,Barbados,,26,,2,12/30/2017,26,29,2017,292
1481,12/30/2017,13.4,Bolivia,0,26,,590,12/30/2017,26,"1,481",2017,11052
25807,12/30/2017,12.33,Brazil,,26,,"8,111",12/30/2017,26,"25,807",2017,209288
18,12/30/2017,31.03,Cayman Islands,,26,,0,12/30/2017,26,18,2017,58
157,12/30/2017,5.43,Jamaica,,26,,0,12/30/2017,26,157,2017,2890
414,12/30/2017,2.45,Guatemala,,26,,99,12/30/2017,26,414,2017,16914
120,12/30/2017,1.3,Honduras,,26,,4,12/30/2017,26,120,2017,9265
7,12/30/2017,6.25,Grenada,,26,,6,12/30/2017,26,7,2017,112
0,12/30/2017,0,Dominica,,26,,0,12/30/2017,26,0,2017,74
9,12/30/2017,0.08,Dominican Republic,,26,,0,12/30/2017,26,9,2017,10767
2986,12/30/2017,17.96,Ecuador,,26,,"2,031",12/30/2017,26,"2,986",2017,16625
1391,12/30/2017,2.83,Colombia,,26,,3,12/30/2017,26,"1,391",2017,49066
1228,12/30/2017,25.03,Costa Rica,,26,,"1,228",12/30/2017,26,"1,228",2017,4906
0,12/30/2017,0,Virgin Islands (UK),,26,,0,12/30/2017,26,0,2017,35
0,12/30/2017,0,Canada,0,26,0,,12/30/2017,26,0,2017,0
973,12/30/2017,259.47,Belize,,26,,160,12/30/2017,26,973,2017,375
79,12/30/2017,20,Bahamas,,26,,0,12/30/2017,26,79,2017,395
667,12/30/2017,1.51,Argentina,,26,,250,12/30/2017,26,667,2017,44271
416,12/30/2017,277.33,Curaçao,,26,,140,12/30/2017,26,416,2017,150
465,12/30/2017,0.36,Mexico,,26,,465,12/30/2017,26,465,2017,129163
2,12/30/2017,40,Montserrat,,26,,0,12/30/2017,26,2,2017,5
706,12/30/2017,613.91,Aruba,,26,,617,12/30/2017,26,706,2017,115
492,12/30/2017,7.91,Nicaragua,,26,,,12/30/2017,26,492,2017,6218
1700,12/30/2017,41.47,Panama,,26,,211,12/30/2017,26,"1,700",2017,4099
78,12/30/2017,1.15,Paraguay,,26,,2,12/30/2017,26,78,2017,6811
5361,12/30/2017,16.67,Peru,,26,,513,12/30/2017,26,"5,361",2017,32165
4,12/30/2017,7.55,Saint Kitts and Nevis,,26,,0,12/30/2017,26,4,2017,53
12,12/30/2017,70.59,Anguilla,,26,,4,12/30/2017,26,12,2017,17
0,12/30/2017,0,Saint Lucia,0,26,,0,12/30/2017,26,0,2017,165
9,12/30/2017,1.6,Suriname,,26,,1,12/30/2017,26,9,2017,563
28,12/30/2017,52.83,Turks and Caicos Islands,,26,,1,12/30/2017,26,28,2017,53
0,10/7/2017,0,Uruguay,0,26,0,,10/7/2017,26,0,2017,3457
,2/24/2018,,French Guiana,,26,,,2/24/2018,-,,2017,283
,4/11/2020,,El Salvador,,26,,,4/11/2020,-,,2017,6378
,12/30/2017,,United States of America,,26,,,12/30/2017,-,,2017,324460
,2/17/2018,,Guadeloupe,,26,,,2/17/2018,-,,2017,450
,12/31/2016,,Trinidad and Tobago,,26,,,12/31/2016,-,,2017,1369
,2/17/2018,,Martinique,,26,,,2/17/2018,-,,2017,385
,4/4/2020,,Venezuela,,26,,,4/4/2020,-,,2017,31977
,12/30/2017,,Cuba,,26,,,12/30/2017,-,,2017,11485
,12/31/2016,,Antigua and Barbuda,,26,,,12/31/2016,-,,2017,95
1492,12/30/2017,13.5,Bolivia,0,27,,595,12/30/2017,27,"1,492",2017,11052
26177,12/30/2017,12.51,Brazil,,27,,"8,191",12/30/2017,27,"26,177",2017,209288
1030,12/30/2017,274.67,Belize,,27,,169,12/30/2017,27,"1,030",2017,375
29,12/30/2017,9.93,Barbados,,27,,2,12/30/2017,27,29,2017,292
19,12/30/2017,32.76,Cayman Islands,,27,,0,12/30/2017,27,19,2017,58
157,12/30/2017,5.43,Jamaica,,27,,0,12/30/2017,27,157,2017,2890
422,12/30/2017,2.49,Guatemala,,27,,103,12/30/2017,27,422,2017,16914
120,12/30/2017,1.3,Honduras,,27,,4,12/30/2017,27,120,2017,9265
7,12/30/2017,6.25,Grenada,,27,,6,12/30/2017,27,7,2017,112
0,12/30/2017,0,Dominica,,27,,0,12/30/2017,27,0,2017,74
9,12/30/2017,0.08,Dominican Republic,,27,,0,12/30/2017,27,9,2017,10767
3080,12/30/2017,18.53,Ecuador,,27,,"2,089",12/30/2017,27,"3,080",2017,16625
1422,12/30/2017,2.9,Colombia,,27,,3,12/30/2017,27,"1,422",2017,49066
1304,12/30/2017,26.58,Costa Rica,,27,,"1,304",12/30/2017,27,"1,304",2017,4906
0,12/30/2017,0,Virgin Islands (UK),,27,,0,12/30/2017,27,0,2017,35
0,12/30/2017,0,Canada,0,27,0,,12/30/2017,27,0,2017,0
82,12/30/2017,20.76,Bahamas,,27,,0,12/30/2017,27,82,2017,395
667,12/30/2017,1.51,Argentina,,27,,250,12/30/2017,27,667,2017,44271
416,12/30/2017,277.33,Curaçao,,27,,140,12/30/2017,27,416,2017,150
543,12/30/2017,0.42,Mexico,,27,,543,12/30/2017,27,543,2017,129163
2,12/30/2017,40,Montserrat,,27,,0,12/30/2017,27,2,2017,5
706,12/30/2017,613.91,Aruba,,27,,617,12/30/2017,27,706,2017,115
513,12/30/2017,8.25,Nicaragua,,27,,,12/30/2017,27,513,2017,6218
1792,12/30/2017,43.72,Panama,,27,,226,12/30/2017,27,"1,792",2017,4099
79,12/30/2017,1.16,Paraguay,,27,,2,12/30/2017,27,79,2017,6811
5361,12/30/2017,16.67,Peru,,27,,513,12/30/2017,27,"5,361",2017,32165
4,12/30/2017,7.55,Saint Kitts and Nevis,,27,,0,12/30/2017,27,4,2017,53
12,12/30/2017,70.59,Anguilla,,27,,4,12/30/2017,27,12,2017,17
0,12/30/2017,0,Saint Lucia,0,27,,0,12/30/2017,27,0,2017,165
9,12/30/2017,1.6,Suriname,,27,,1,12/30/2017,27,9,2017,563
28,12/30/2017,52.83,Turks and Caicos Islands,,27,,1,12/30/2017,27,28,2017,53
0,10/7/2017,0,Uruguay,0,27,0,,10/7/2017,27,0,2017,3457
,2/24/2018,,French Guiana,,27,,,2/24/2018,-,,2017,283
,4/11/2020,,El Salvador,,27,,,4/11/2020,-,,2017,6378
,12/30/2017,,United States of America,,27,,,12/30/2017,-,,2017,324460
,2/17/2018,,Guadeloupe,,27,,,2/17/2018,-,,2017,450
,12/31/2016,,Trinidad and Tobago,,27,,,12/31/2016,-,,2017,1369
,2/17/2018,,Martinique,,27,,,2/17/2018,-,,2017,385
,4/4/2020,,Venezuela,,27,,,4/4/2020,-,,2017,31977
,12/30/2017,,Cuba,,27,,,12/30/2017,-,,2017,11485
,12/31/2016,,Antigua and Barbuda,,27,,,12/31/2016,-,,2017,95
1495,12/30/2017,13.53,Bolivia,0,28,,597,12/30/2017,28,"1,495",2017,11052
1071,12/30/2017,285.6,Belize,,28,,176,12/30/2017,28,"1,071",2017,375
29,12/30/2017,9.93,Barbados,,28,,2,12/30/2017,28,29,2017,292
26548,12/30/2017,12.68,Brazil,,28,,"8,277",12/30/2017,28,"26,548",2017,209288
19,12/30/2017,32.76,Cayman Islands,,28,,0,12/30/2017,28,19,2017,58
157,12/30/2017,5.43,Jamaica,,28,,0,12/30/2017,28,157,2017,2890
431,12/30/2017,2.55,Guatemala,,28,,104,12/30/2017,28,431,2017,16914
120,12/30/2017,1.3,Honduras,,28,,4,12/30/2017,28,120,2017,9265
7,12/30/2017,6.25,Grenada,,28,,6,12/30/2017,28,7,2017,112
0,12/30/2017,0,Dominica,,28,,0,12/30/2017,28,0,2017,74
9,12/30/2017,0.08,Dominican Republic,,28,,0,12/30/2017,28,9,2017,10767
3134,12/30/2017,18.85,Ecuador,,28,,"2,121",12/30/2017,28,"3,134",2017,16625
1472,12/30/2017,3,Colombia,,28,,3,12/30/2017,28,"1,472",2017,49066
1382,12/30/2017,28.17,Costa Rica,,28,,"1,382",12/30/2017,28,"1,382",2017,4906
0,12/30/2017,0,Virgin Islands (UK),,28,,0,12/30/2017,28,0,2017,35
0,12/30/2017,0,Canada,0,28,0,,12/30/2017,28,0,2017,0
86,12/30/2017,21.77,Bahamas,,28,,0,12/30/2017,28,86,2017,395
670,12/30/2017,1.51,Argentina,,28,,250,12/30/2017,28,670,2017,44271
416,12/30/2017,277.33,Curaçao,,28,,140,12/30/2017,28,416,2017,150
602,12/30/2017,0.47,Mexico,,28,,602,12/30/2017,28,602,2017,129163
2,12/30/2017,40,Montserrat,,28,,0,12/30/2017,28,2,2017,5
706,12/30/2017,613.91,Aruba,,28,,617,12/30/2017,28,706,2017,115
532,12/30/2017,8.56,Nicaragua,,28,,,12/30/2017,28,532,2017,6218
1879,12/30/2017,45.84,Panama,,28,,238,12/30/2017,28,"1,879",2017,4099
80,12/30/2017,1.17,Paraguay,,28,,2,12/30/2017,28,80,2017,6811
5361,12/30/2017,16.67,Peru,,28,,513,12/30/2017,28,"5,361",2017,32165
4,12/30/2017,7.55,Saint Kitts and Nevis,,28,,0,12/30/2017,28,4,2017,53
12,12/30/2017,70.59,Anguilla,,28,,4,12/30/2017,28,12,2017,17
0,12/30/2017,0,Saint Lucia,0,28,,0,12/30/2017,28,0,2017,165
9,12/30/2017,1.6,Suriname,,28,,1,12/30/2017,28,9,2017,563
28,12/30/2017,52.83,Turks and Caicos Islands,,28,,1,12/30/2017,28,28,2017,53
0,10/7/2017,0,Uruguay,0,28,0,,10/7/2017,28,0,2017,3457
,2/24/2018,,French Guiana,,28,,,2/24/2018,-,,2017,283
,4/11/2020,,El Salvador,,28,,,4/11/2020,-,,2017,6378
,12/30/2017,,United States of America,,28,,,12/30/2017,-,,2017,324460
,2/17/2018,,Guadeloupe,,28,,,2/17/2018,-,,2017,450
,12/31/2016,,Trinidad and Tobago,,28,,,12/31/2016,-,,2017,1369
,2/17/2018,,Martinique,,28,,,2/17/2018,-,,2017,385
,4/4/2020,,Venezuela,,28,,,4/4/2020,-,,2017,31977
,12/30/2017,,Cuba,,28,,,12/30/2017,-,,2017,11485
,12/31/2016,,Antigua and Barbuda,,28,,,12/31/2016,-,,2017,95
1505,12/30/2017,13.62,Bolivia,0,29,,599,12/30/2017,29,"1,505",2017,11052
1118,12/30/2017,298.13,Belize,,29,,186,12/30/2017,29,"1,118",2017,375
29,12/30/2017,9.93,Barbados,,29,,2,12/30/2017,29,29,2017,292
26867,12/30/2017,12.84,Brazil,,29,,"8,350",12/30/2017,29,"26,867",2017,209288
19,12/30/2017,32.76,Cayman Islands,,29,,0,12/30/2017,29,19,2017,58
157,12/30/2017,5.43,Jamaica,,29,,0,12/30/2017,29,157,2017,2890
452,12/30/2017,2.67,Guatemala,,29,,107,12/30/2017,29,452,2017,16914
120,12/30/2017,1.3,Honduras,,29,,4,12/30/2017,29,120,2017,9265
7,12/30/2017,6.25,Grenada,,29,,6,12/30/2017,29,7,2017,112
0,12/30/2017,0,Dominica,,29,,0,12/30/2017,29,0,2017,74
9,12/30/2017,0.08,Dominican Republic,,29,,0,12/30/2017,29,9,2017,10767
3166,12/30/2017,19.04,Ecuador,,29,,"2,134",12/30/2017,29,"3,166",2017,16625
1498,12/30/2017,3.05,Colombia,,29,,3,12/30/2017,29,"1,498",2017,49066
1472,12/30/2017,30,Costa Rica,,29,,"1,472",12/30/2017,29,"1,472",2017,4906
0,12/30/2017,0,Virgin Islands (UK),,29,,0,12/30/2017,29,0,2017,35
0,12/30/2017,0,Canada,0,29,0,,12/30/2017,29,0,2017,0
86,12/30/2017,21.77,Bahamas,,29,,0,12/30/2017,29,86,2017,395
670,12/30/2017,1.51,Argentina,,29,,250,12/30/2017,29,670,2017,44271
416,12/30/2017,277.33,Curaçao,,29,,140,12/30/2017,29,416,2017,150
628,12/30/2017,0.49,Mexico,,29,,628,12/30/2017,29,628,2017,129163
2,12/30/2017,40,Montserrat,,29,,0,12/30/2017,29,2,2017,5
706,12/30/2017,613.91,Aruba,,29,,617,12/30/2017,29,706,2017,115
541,12/30/2017,8.7,Nicaragua,,29,,,12/30/2017,29,541,2017,6218
1891,12/30/2017,46.13,Panama,,29,,243,12/30/2017,29,"1,891",2017,4099
81,12/30/2017,1.19,Paraguay,,29,,2,12/30/2017,29,81,2017,6811
5361,12/30/2017,16.67,Peru,,29,,513,12/30/2017,29,"5,361",2017,32165
4,12/30/2017,7.55,Saint Kitts and Nevis,,29,,0,12/30/2017,29,4,2017,53
12,12/30/2017,70.59,Anguilla,,29,,4,12/30/2017,29,12,2017,17
0,12/30/2017,0,Saint Lucia,0,29,,0,12/30/2017,29,0,2017,165
9,12/30/2017,1.6,Suriname,,29,,1,12/30/2017,29,9,2017,563
28,12/30/2017,52.83,Turks and Caicos Islands,,29,,1,12/30/2017,29,28,2017,53
0,10/7/2017,0,Uruguay,0,29,0,,10/7/2017,29,0,2017,3457
,2/24/2018,,French Guiana,,29,,,2/24/2018,-,,2017,283
,4/11/2020,,El Salvador,,29,,,4/11/2020,-,,2017,6378
,12/30/2017,,United States of America,,29,,,12/30/2017,-,,2017,324460
,2/17/2018,,Guadeloupe,,29,,,2/17/2018,-,,2017,450
,12/31/2016,,Trinidad and Tobago,,29,,,12/31/2016,-,,2017,1369
,2/17/2018,,Martinique,,29,,,2/17/2018,-,,2017,385
,4/4/2020,,Venezuela,,29,,,4/4/2020,-,,2017,31977
,12/30/2017,,Cuba,,29,,,12/30/2017,-,,2017,11485
,12/31/2016,,Antigua and Barbuda,,29,,,12/31/2016,-,,2017,95
1510,12/30/2017,13.66,Bolivia,0,30,,599,12/30/2017,30,"1,510",2017,11052
1118,12/30/2017,298.13,Belize,,30,,186,12/30/2017,30,"1,118",2017,375
29,12/30/2017,9.93,Barbados,,30,,2,12/30/2017,30,29,2017,292
27153,12/30/2017,12.97,Brazil,,30,,"8,410",12/30/2017,30,"27,153",2017,209288
19,12/30/2017,32.76,Cayman Islands,,30,,0,12/30/2017,30,19,2017,58
157,12/30/2017,5.43,Jamaica,,30,,0,12/30/2017,30,157,2017,2890
461,12/30/2017,2.73,Guatemala,,30,,108,12/30/2017,30,461,2017,16914
120,12/30/2017,1.3,Honduras,,30,,4,12/30/2017,30,120,2017,9265
7,12/30/2017,6.25,Grenada,,30,,6,12/30/2017,30,7,2017,112
0,12/30/2017,0,Dominica,,30,,0,12/30/2017,30,0,2017,74
9,12/30/2017,0.08,Dominican Republic,,30,,0,12/30/2017,30,9,2017,10767
3166,12/30/2017,19.04,Ecuador,,30,,"2,134",12/30/2017,30,"3,166",2017,16625
1498,12/30/2017,3.05,Colombia,,30,,3,12/30/2017,30,"1,498",2017,49066
1572,12/30/2017,32.04,Costa Rica,,30,,"1,572",12/30/2017,30,"1,572",2017,4906
0,12/30/2017,0,Virgin Islands (UK),,30,,0,12/30/2017,30,0,2017,35
0,12/30/2017,0,Canada,0,30,0,,12/30/2017,30,0,2017,0
86,12/30/2017,21.77,Bahamas,,30,,0,12/30/2017,30,86,2017,395
670,12/30/2017,1.51,Argentina,,30,,250,12/30/2017,30,670,2017,44271
416,12/30/2017,277.33,Curaçao,,30,,140,12/30/2017,30,416,2017,150
628,12/30/2017,0.49,Mexico,,30,,628,12/30/2017,30,628,2017,129163
2,12/30/2017,40,Montserrat,,30,,0,12/30/2017,30,2,2017,5
706,12/30/2017,613.91,Aruba,,30,,617,12/30/2017,30,706,2017,115
554,12/30/2017,8.91,Nicaragua,,30,,,12/30/2017,30,554,2017,6218
1891,12/30/2017,46.13,Panama,,30,,243,12/30/2017,30,"1,891",2017,4099
81,12/30/2017,1.19,Paraguay,,30,,2,12/30/2017,30,81,2017,6811
5361,12/30/2017,16.67,Peru,,30,,513,12/30/2017,30,"5,361",2017,32165
4,12/30/2017,7.55,Saint Kitts and Nevis,,30,,0,12/30/2017,30,4,2017,53
12,12/30/2017,70.59,Anguilla,,30,,4,12/30/2017,30,12,2017,17
0,12/30/2017,0,Saint Lucia,0,30,,0,12/30/2017,30,0,2017,165
9,12/30/2017,1.6,Suriname,,30,,1,12/30/2017,30,9,2017,563
28,12/30/2017,52.83,Turks and Caicos Islands,,30,,1,12/30/2017,30,28,2017,53
0,10/7/2017,0,Uruguay,0,30,0,,10/7/2017,30,0,2017,3457
,2/24/2018,,French Guiana,,30,,,2/24/2018,-,,2017,283
,4/11/2020,,El Salvador,,30,,,4/11/2020,-,,2017,6378
,12/30/2017,,United States of America,,30,,,12/30/2017,-,,2017,324460
,2/17/2018,,Guadeloupe,,30,,,2/17/2018,-,,2017,450
,12/31/2016,,Trinidad and Tobago,,30,,,12/31/2016,-,,2017,1369
,2/17/2018,,Martinique,,30,,,2/17/2018,-,,2017,385
,4/4/2020,,Venezuela,,30,,,4/4/2020,-,,2017,31977
,12/30/2017,,Cuba,,30,,,12/30/2017,-,,2017,11485
,12/31/2016,,Antigua and Barbuda,,30,,,12/31/2016,-,,2017,95
1128,12/30/2017,300.8,Belize,,31,,187,12/30/2017,31,"1,128",2017,375
29,12/30/2017,9.93,Barbados,,31,,2,12/30/2017,31,29,2017,292
1513,12/30/2017,13.69,Bolivia,0,31,,599,12/30/2017,31,"1,513",2017,11052
27440,12/30/2017,13.11,Brazil,,31,,"8,481",12/30/2017,31,"27,440",2017,209288
19,12/30/2017,32.76,Cayman Islands,,31,,0,12/30/2017,31,19,2017,58
157,12/30/2017,5.43,Jamaica,,31,,0,12/30/2017,31,157,2017,2890
490,12/30/2017,2.9,Guatemala,,31,,114,12/30/2017,31,490,2017,16914
120,12/30/2017,1.3,Honduras,,31,,4,12/30/2017,31,120,2017,9265
7,12/30/2017,6.25,Grenada,,31,,6,12/30/2017,31,7,2017,112
0,12/30/2017,0,Dominica,,31,,0,12/30/2017,31,0,2017,74
9,12/30/2017,0.08,Dominican Republic,,31,,0,12/30/2017,31,9,2017,10767
3183,12/30/2017,19.15,Ecuador,,31,,"2,134",12/30/2017,31,"3,183",2017,16625
1498,12/30/2017,3.05,Colombia,,31,,3,12/30/2017,31,"1,498",2017,49066
0,12/30/2017,0,Virgin Islands (UK),,31,,0,12/30/2017,31,0,2017,35
1665,12/30/2017,33.94,Costa Rica,,31,,"1,665",12/30/2017,31,"1,665",2017,4906
0,12/30/2017,0,Canada,0,31,0,,12/30/2017,31,0,2017,0
86,12/30/2017,21.77,Bahamas,,31,,0,12/30/2017,31,86,2017,395
670,12/30/2017,1.51,Argentina,,31,,250,12/30/2017,31,670,2017,44271
416,12/30/2017,277.33,Curaçao,,31,,140,12/30/2017,31,416,2017,150
628,12/30/2017,0.49,Mexico,,31,,628,12/30/2017,31,628,2017,129163
2,12/30/2017,40,Montserrat,,31,,0,12/30/2017,31,2,2017,5
706,12/30/2017,613.91,Aruba,,31,,617,12/30/2017,31,706,2017,115
581,12/30/2017,9.34,Nicaragua,,31,,,12/30/2017,31,581,2017,6218
1891,12/30/2017,46.13,Panama,,31,,243,12/30/2017,31,"1,891",2017,4099
84,12/30/2017,1.23,Paraguay,,31,,2,12/30/2017,31,84,2017,6811
5361,12/30/2017,16.67,Peru,,31,,513,12/30/2017,31,"5,361",2017,32165
4,12/30/2017,7.55,Saint Kitts and Nevis,,31,,0,12/30/2017,31,4,2017,53
12,12/30/2017,70.59,Anguilla,,31,,4,12/30/2017,31,12,2017,17
0,12/30/2017,0,Saint Lucia,0,31,,0,12/30/2017,31,0,2017,165
